drugbank_id,name,pubchem_id,stitch_id_flat,stitch_id_sterio,umls_cui_from_label,lower,upper,side_effect_name
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0019209,0.0,0.001,Hepatomegaly
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0019360,0.0,0.001,Herpes zoster
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0020458,0.0,0.001,Hyperhidrosis
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0020517,0.0,0.001,Hypersensitivity
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0020538,0.0,0.001,Hypertension
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0020542,0.0,0.001,Pulmonary hypertension
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0020580,0.0,0.001,Hypoaesthesia
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0020625,0.0,0.001,Hyponatraemia
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0017160,0.0,0.001,Gastroenteritis
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0015967,0.0,0.001,Body temperature increased
DB06228,Rivaroxaban,9875401,CID106433119,CID009875401,C0020517,0.0,0.001,Hypersensitivity
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0015934,0.0,0.001,Microsomia
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0012739,0.0,0.001,Disseminated intravascular coagulation
DB00186,Lorazepam,3958,CID100003958,CID000003958,C0020542,0.0,0.001,Pulmonary hypertension
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0013378,0.0,0.001,Dysgeusia
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0013404,0.0,0.001,Dyspnoea
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0013604,0.0,0.001,Oedema
DB00186,Lorazepam,3958,CID100003958,CID000003958,C0020538,0.001,0.001,Hypertension
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0014335,0.0,0.001,Enteritis
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0014742,0.0,0.001,Erythema multiforme
DB00186,Lorazepam,3958,CID100003958,CID000003958,C0018794,0.0,0.001,Atrioventricular block
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0015672,0.0,0.001,Fatigue
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0015927,0.0,0.001,Foetal death
DB00186,Lorazepam,3958,CID100003958,CID000003958,C0018790,0.0,0.001,Cardiac arrest
DB00461,Nabumetone,4409,CID100004409,CID000004409,C0002962,0.0,0.001,Angina pectoris
DB00459,Acitretin,5284513,CID100041317,CID005284513,C0870082,0.0,0.001,Hyperkeratosis
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0151602,0.0,0.001,Swelling face
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0151701,0.0,0.001,Pulmonary haemorrhage
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C3160858,0.0,0.001,Posterior reversible encephalopathy syndrome
DB00459,Acitretin,5284513,CID100041317,CID005284513,C0700590,0.0,0.001,Hyperhidrosis
DB00193,Tramadol,33741,CID100005523,CID000033741,C0151744,0.0,0.001,Myocardial ischaemia
DB00186,Lorazepam,3958,CID100003958,CID000003958,C0003811,0.0,0.001,Arrhythmia
DB00459,Acitretin,5284513,CID100041317,CID005284513,C0684249,0.0,0.001,Lung neoplasm malignant
DB00535,Cefdinir,6915944,CID106398970,CID006915944,C0001824,0.0,0.001,Agranulocytosis
DB00535,Cefdinir,6915944,CID106398970,CID006915944,C0002792,0.0,0.001,Anaphylactic shock
DB00535,Cefdinir,6915944,CID106398970,CID006915944,C0002874,0.0,0.001,Aplastic anaemia
DB06211,Doripenem,73303,CID100073303,CID000073303,C0858535,0.0,0.001,Thrombocytopenia
DB00535,Cefdinir,6915944,CID106398970,CID006915944,C0002878,0.0,0.001,Haemolytic anaemia
DB00193,Tramadol,33741,CID100005523,CID000033741,C0151889,0.0,0.001,Hyperreflexia
DB06211,Doripenem,73303,CID100073303,CID000073303,C0206061,0.0,0.001,Interstitial lung disease
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C3665347,0.0,0.001,Visual impairment
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C2717961,0.0,0.001,Thrombotic microangiopathy
DB06211,Doripenem,73303,CID100073303,CID000073303,C0151626,0.0,0.001,Necrolysis epidermal
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C2609445,0.0,0.001,Infusion site reactions
DB06218,Lacosamide,219078,CID100219078,CID000219078,C0004238,0.0,0.001,Atrial fibrillation
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C1260880,0.0,0.001,Rhinorrhoea
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C1261473,0.0,0.001,Sarcoma
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C1384666,0.0,0.001,Hearing impaired
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C1510410,0.0,0.001,Parosmia
DB00459,Acitretin,5284513,CID100041317,CID005284513,C0702166,0.0,0.001,Acne
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C1565489,0.0,0.001,Renal impairment
DB06218,Lacosamide,219078,CID100219078,CID000219078,C0002994,0.0,0.001,Angioedema
DB06218,Lacosamide,219078,CID100219078,CID000219078,C0001824,0.0,0.001,Agranulocytosis
DB06218,Lacosamide,219078,CID100219078,CID000219078,C0001807,0.0,0.001,Aggression
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C1720798,0.0,0.001,Radiation recall reaction (dermatologic)
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C2242496,0.0,0.001,Parotid gland inflammation
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C2363731,0.0,0.001,Oropharyngeal pain
DB00535,Cefdinir,6915944,CID106398970,CID006915944,C0005779,0.0,0.001,Coagulopathy
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0151747,0.0,0.001,Renal tubular disorder
DB00535,Cefdinir,6915944,CID106398970,CID006915944,C0020517,0.0,0.001,Hypersensitivity
DB00535,Cefdinir,6915944,CID106398970,CID006915944,C0022346,0.0,0.001,Jaundice
DB00535,Cefdinir,6915944,CID106398970,CID006915944,C0022658,0.0,0.001,Nephropathy
DB06211,Doripenem,73303,CID100073303,CID000073303,C0023530,0.0,0.001,Leukopenia
DB00535,Cefdinir,6915944,CID106398970,CID006915944,C0022660,0.0,0.001,Renal failure acute
DB00535,Cefdinir,6915944,CID106398970,CID006915944,C0023052,0.0,0.001,Laryngeal oedema
DB00535,Cefdinir,6915944,CID106398970,CID006915944,C0023530,0.0,0.001,Leukopenia
DB00535,Cefdinir,6915944,CID106398970,CID006915944,C0025222,0.0,0.001,Melaena
DB00535,Cefdinir,6915944,CID106398970,CID006915944,C0027051,0.0,0.001,Myocardial infarction
DB00535,Cefdinir,6915944,CID106398970,CID006915944,C0027947,0.0,0.001,Neutropenia
DB00535,Cefdinir,6915944,CID106398970,CID006915944,C0030312,0.0,0.001,Pancytopenia
DB00535,Cefdinir,6915944,CID106398970,CID006915944,C0030920,0.0,0.001,Peptic ulcer
DB00535,Cefdinir,6915944,CID106398970,CID006915944,C0032285,0.0,0.001,Pneumonia
DB00535,Cefdinir,6915944,CID106398970,CID006915944,C0035410,0.0,0.001,Rhabdomyolysis
DB00535,Cefdinir,6915944,CID106398970,CID006915944,C0020538,0.0,0.001,Hypertension
DB00535,Cefdinir,6915944,CID106398970,CID006915944,C0019080,0.0,0.001,Haemoglobin
DB06211,Doripenem,73303,CID100073303,CID000073303,C0038325,0.0,0.001,Erythema multiforme
DB00535,Cefdinir,6915944,CID106398970,CID006915944,C0008031,0.0,0.001,Chest pain
DB00535,Cefdinir,6915944,CID106398970,CID006915944,C0008370,0.0,0.001,Cholestasis
DB00535,Cefdinir,6915944,CID106398970,CID006915944,C0009763,0.0,0.001,Conjunctivitis
DB00535,Cefdinir,6915944,CID106398970,CID006915944,C0011606,0.0,0.001,Dermatitis exfoliative
DB00535,Cefdinir,6915944,CID106398970,CID006915944,C0012739,0.0,0.001,Disseminated intravascular coagulation
DB00535,Cefdinir,6915944,CID106398970,CID006915944,C0014518,0.0,0.001,Toxic epidermal necrolysis
DB00535,Cefdinir,6915944,CID106398970,CID006915944,C0014742,0.0,0.001,Erythema multiforme
DB00535,Cefdinir,6915944,CID106398970,CID006915944,C0014743,0.0,0.001,Erythema nodosum
DB00459,Acitretin,5284513,CID100041317,CID005284513,C0600142,0.0,0.001,Menopausal symptoms
DB00535,Cefdinir,6915944,CID106398970,CID006915944,C0015967,0.0,0.001,Body temperature increased
DB00535,Cefdinir,6915944,CID106398970,CID006915944,C0018801,0.0,0.001,Cardiac failure
DB06218,Lacosamide,219078,CID100219078,CID000219078,C0004239,0.0,0.001,Atrial flutter
DB06218,Lacosamide,219078,CID100219078,CID000219078,C0004245,0.0,0.001,Atrioventricular block
DB06218,Lacosamide,219078,CID100219078,CID000219078,C0004936,0.0,0.001,Mental disorder
DB00186,Lorazepam,3958,CID100003958,CID000003958,C0005779,0.0,0.001,Coagulopathy
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0235490,0.0,0.001,Peripheral ischaemia
DB00193,Tramadol,33741,CID100005523,CID000033741,C0085605,0.0,0.001,Hepatic failure
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0235996,0.0,0.001,Hepatic enzyme increased
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0243026,0.0,0.001,Sepsis
DB06218,Lacosamide,219078,CID100219078,CID000219078,C0021053,0.0,0.001,Immune system disorder
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0264383,0.0,0.001,Organising pneumonia
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0267537,0.0,0.001,Caecitis
DB06218,Lacosamide,219078,CID100219078,CID000219078,C0018799,0.0,0.001,Cardiac disorder
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0268000,0.0,0.001,Fluid retention
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0282488,0.0,0.001,Cystitis interstitial
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0311468,0.0,0.001,Blood bilirubin increased
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0333355,0.0,0.001,Mucosal inflammation
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0341751,0.0,0.001,Bladder necrosis
DB06218,Lacosamide,219078,CID100219078,CID000219078,C0018524,0.0,0.001,Hallucination
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0235032,0.0,0.001,Neurotoxicity
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0231528,0.0,0.001,Musculoskeletal discomfort
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0151934,0.0,0.001,Hypogeusia
DB06218,Lacosamide,219078,CID100219078,CID000219078,C0042109,0.0,0.001,Urticaria
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0152025,0.0,0.001,Polyneuropathy
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0153618,0.0,0.001,Malignant neoplasm of renal pelvis
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0153619,0.0,0.001,Ureteric cancer
DB06218,Lacosamide,219078,CID100219078,CID000219078,C0038325,0.0,0.001,Erythema multiforme
DB06218,Lacosamide,219078,CID100219078,CID000219078,C0033975,0.0,0.001,Psychotic disorder
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0156312,0.0,0.001,Testicular atrophy
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0162283,0.0,0.001,Nephrogenic diabetes insipidus
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0206062,0.0,0.001,Interstitial lung disease
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0206277,0.0,0.001,Fatal outcomes
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0231218,0.0,0.001,Malaise
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0392699,0.0,0.001,Dysaesthesia
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0423153,0.0,0.001,Lacrimation
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0428974,0.0,0.001,Arrhythmia supraventricular
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0600142,0.0,0.001,Hot flush
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0740394,0.0,0.001,Hyperuricaemia
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0742906,0.0,0.001,C-reactive protein increased
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0747102,0.0,0.001,Ovarian failure
DB00459,Acitretin,5284513,CID100041317,CID005284513,C0750426,0.0,0.001,White blood cell count increased
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0853149,0.0,0.001,Blood lactate dehydrogenase increased
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0854467,0.0,0.001,Myelosuppression
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0858259,0.0,0.001,Nasal discomfort
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0869523,0.0,0.001,Carditis
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0877077,0.0,0.001,Myocardial haemorrhage
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0878544,0.0,0.001,Cardiomyopathy
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0919823,0.0,0.001,Cytolytic hepatitis
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C1145670,0.0,0.001,Respiratory failure
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0595939,0.0,0.001,Stillbirth
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0428977,0.0,0.001,Bradycardia
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0476273,0.0,0.001,Respiratory distress
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0521465,0.0,0.001,Toxic skin eruption
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0521839,0.0,0.001,Influenza like illness
DB00193,Tramadol,33741,CID100005523,CID000033741,C0085633,0.0,0.001,Mood swings
DB06218,Lacosamide,219078,CID100219078,CID000219078,C0015230,0.0,0.001,Dermatitis
DB00193,Tramadol,33741,CID100005523,CID000033741,C0086769,0.0,0.001,Panic attack
DB06218,Lacosamide,219078,CID100219078,CID000219078,C0014518,0.0,0.001,Toxic epidermal necrolysis
DB06218,Lacosamide,219078,CID100219078,CID000219078,C0013182,0.0,0.001,Drug hypersensitivity
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0595877,0.0,0.001,Blood glucose increased
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0595883,0.0,0.001,Blood glucose decreased
DB00193,Tramadol,33741,CID100005523,CID000033741,C0086439,0.0,0.001,Hypokinesia
DB00531,Cyclophosphamide,2907,CID100002907,CID000002907,C0595916,0.0,0.001,Nephropathy toxic
DB00501,Cimetidine,2756,CID100002756,CID000002756,C0019158,0.0,0.001,Hepatitis
DB00501,Cimetidine,2756,CID100002756,CID000002756,C0018794,0.0,0.001,Atrioventricular block
DB00472,Fluoxetine,3386,CID100003386,CID000003386,C0221727,0.0,0.001,Oesophageal pain
DB00472,Fluoxetine,3386,CID100003386,CID000003386,C0162830,0.0,0.001,Photosensitivity reaction
DB00480,Lenalidomide,216326,CID100216326,CID000216326,C0151907,0.0,0.001,Skin discolouration
DB08873,Boceprevir,10324367,CID110324367,CID010324367,C0028259,0.0,0.001,Nodule
DB00472,Fluoxetine,3386,CID100003386,CID000003386,C0162316,0.0,0.001,Iron deficiency anaemia
DB08873,Boceprevir,10324367,CID110324367,CID010324367,C0029882,0.0,0.001,Otitis media
DB00480,Lenalidomide,216326,CID100216326,CID000216326,C0162429,0.0,0.001,Malnutrition
DB00472,Fluoxetine,3386,CID100003386,CID000003386,C0151996,0.0,0.001,Uterine leiomyoma
DB00480,Lenalidomide,216326,CID100216326,CID000216326,C0162557,0.0,0.001,Acute hepatic failure
DB00480,Lenalidomide,216326,CID100216326,CID000216326,C0162830,0.0,0.001,Photosensitivity reaction
DB06825,Triptorelin,25074470,CID125074470,CID025074470,C0007787,0.0,0.001,Transient ischaemic attack
DB00480,Lenalidomide,216326,CID100216326,CID000216326,C0162834,0.0,0.001,Skin hyperpigmentation
DB00480,Lenalidomide,216326,CID100216326,CID000216326,C0178298,0.0,0.001,Unspecified disorder of skin and subcutaneous tissue
DB00480,Lenalidomide,216326,CID100216326,CID000216326,C0206061,0.0,0.001,Interstitial pneumonia
DB00472,Fluoxetine,3386,CID100003386,CID000003386,C0233523,0.0,0.001,Antisocial behaviour
DB00480,Lenalidomide,216326,CID100216326,CID000216326,C0151766,0.0,0.001,Liver function test abnormal
DB06825,Triptorelin,25074470,CID125074470,CID025074470,C0029089,0.0,0.001,IIIrd nerve paralysis
DB00188,Bortezomib,387447,CID100093860,CID000387447,C0019158,0.0,0.001,Hepatitis
DB06825,Triptorelin,25074470,CID125074470,CID025074470,C0027051,0.0,0.001,Acute coronary syndrome
DB00472,Fluoxetine,3386,CID100003386,CID000003386,C0242151,0.0,0.001,Violent
DB00480,Lenalidomide,216326,CID100216326,CID000216326,C0149904,0.0,0.001,Hepatitis cholestatic
DB00472,Fluoxetine,3386,CID100003386,CID000003386,C0241442,0.0,0.001,Protrusion tongue
DB00480,Lenalidomide,216326,CID100216326,CID000216326,C0151636,0.0,0.001,Ventricular extrasystoles
DB00480,Lenalidomide,216326,CID100216326,CID000216326,C0151699,0.0,0.001,Haemorrhage intracranial
DB00338,Omeprazole,4594,CID100004594,CID000004594,C3665347,0.0,0.001,Visual impairment
DB00480,Lenalidomide,216326,CID100216326,CID000216326,C0085633,0.0,0.001,Mood swings
DB00480,Lenalidomide,216326,CID100216326,CID000216326,C0243026,0.0,0.001,Sepsis
DB00480,Lenalidomide,216326,CID100216326,CID000216326,C0267537,0.0,0.001,Caecitis
DB00472,Fluoxetine,3386,CID100003386,CID000003386,C0151849,0.0,0.001,Phosphatase alkaline increased
DB00472,Fluoxetine,3386,CID100003386,CID000003386,C0151838,0.0,0.001,Paraesthesia oral
DB00472,Fluoxetine,3386,CID100003386,CID000003386,C0151824,0.0,0.001,Biliary colic
DB00480,Lenalidomide,216326,CID100216326,CID000216326,C0267792,0.0,0.001,Hepatobiliary disease
DB08873,Boceprevir,10324367,CID110324367,CID010324367,C0036202,0.0,0.001,Sarcoidosis
DB00472,Fluoxetine,3386,CID100003386,CID000003386,C0151765,0.0,0.001,Hepatic steatosis
DB00480,Lenalidomide,216326,CID100216326,CID000216326,C0282193,0.0,0.001,Iron overload
DB08873,Boceprevir,10324367,CID110324367,CID010324367,C0038325,0.0,0.001,Stevens-Johnson syndrome
DB00480,Lenalidomide,216326,CID100216326,CID000216326,C0338573,0.0,0.001,Intracranial venous sinus thrombosis
DB08873,Boceprevir,10324367,CID110324367,CID010324367,C0038663,0.0,0.001,Suicide attempt
DB00480,Lenalidomide,216326,CID100216326,CID000216326,C0341702,0.0,0.001,Fanconi syndrome acquired
DB06813,Pralatrexate,148121,CID100148121,CID000148121,C0022661,0.0,0.001,Renal failure chronic
DB06813,Pralatrexate,148121,CID100148121,CID000148121,C0014518,0.0,0.001,Toxic epidermal necrolysis
DB00480,Lenalidomide,216326,CID100216326,CID000216326,C0265031,0.0,0.001,Haemorrhoidal haemorrhage
DB00480,Lenalidomide,216326,CID100216326,CID000216326,C0242350,0.0,0.001,Erectile dysfunction
DB08873,Boceprevir,10324367,CID110324367,CID010324367,C0030293,0.0,0.001,Pancreatic insufficiency
DB00480,Lenalidomide,216326,CID100216326,CID000216326,C0232910,0.0,0.001,Teratogenicity
DB00472,Fluoxetine,3386,CID100003386,CID000003386,C0151970,0.0,0.001,Oesophageal ulcer
DB00480,Lenalidomide,216326,CID100216326,CID000216326,C0234215,0.0,0.001,Discomfort
DB08873,Boceprevir,10324367,CID110324367,CID010324367,C0030353,0.0,0.001,Papilloedema
DB00480,Lenalidomide,216326,CID100216326,CID000216326,C0234632,0.0,0.001,Visual acuity reduced
DB00480,Lenalidomide,216326,CID100216326,CID000216326,C0235025,0.0,0.001,Peripheral motor neuropathy
DB00472,Fluoxetine,3386,CID100003386,CID000003386,C0151905,0.0,0.001,Alanine aminotransferase increased
DB08873,Boceprevir,10324367,CID110324367,CID010324367,C0031039,0.0,0.001,Pericardial effusion
DB08873,Boceprevir,10324367,CID110324367,CID010324367,C0031046,0.0,0.001,Pericarditis
DB00472,Fluoxetine,3386,CID100003386,CID000003386,C0151889,0.0,0.001,Hyperreflexia
DB00472,Fluoxetine,3386,CID100003386,CID000003386,C0151888,0.0,0.001,Hyporeflexia
DB00472,Fluoxetine,3386,CID100003386,CID000003386,C0151882,0.0,0.001,Purpura
DB00480,Lenalidomide,216326,CID100216326,CID000216326,C0235490,0.0,0.001,Peripheral ischaemia
DB06825,Triptorelin,25074470,CID125074470,CID025074470,C0032000,0.0,0.001,Pituitary adenoma
DB08873,Boceprevir,10324367,CID110324367,CID010324367,C0008325,0.0,0.001,Cholecystitis
DB00480,Lenalidomide,216326,CID100216326,CID000216326,C0040128,0.0,0.001,Thyroid disorder
DB00480,Lenalidomide,216326,CID100216326,CID000216326,C0040460,0.0,0.001,Toothache
DB06826,Unoprostone,5311236,CID100005636,CID005311236,C0392163,0.0,0.001,Corneal erosion
DB06826,Unoprostone,5311236,CID100005636,CID005311236,C0271298,0.0,0.001,Conjunctival oedema
DB06826,Unoprostone,5311236,CID100005636,CID005311236,C0043352,0.0,0.001,Dry mouth
DB06826,Unoprostone,5311236,CID100005636,CID005311236,C0042963,0.0,0.001,Vomiting
DB06826,Unoprostone,5311236,CID100005636,CID005311236,C0030252,0.0,0.001,Palpitations
DB06826,Unoprostone,5311236,CID100005636,CID005311236,C0027497,0.0,0.001,Nausea
DB00338,Omeprazole,4594,CID100004594,CID000004594,C0920184,0.0,0.001,Fundic gland polyp
DB00480,Lenalidomide,216326,CID100216326,CID000216326,C0041364,0.0,0.001,Tumour lysis syndrome
DB08873,Boceprevir,10324367,CID110324367,CID010324367,C0011606,0.0,0.001,Dermatitis exfoliative
DB06825,Triptorelin,25074470,CID125074470,CID025074470,C0857496,0.0,0.001,Embolism
DB08873,Boceprevir,10324367,CID110324367,CID010324367,C0011609,0.0,0.001,Drug eruption
DB00472,Fluoxetine,3386,CID100003386,CID000003386,C0917798,0.0,0.001,Cerebral ischaemia
DB00480,Lenalidomide,216326,CID100216326,CID000216326,C0042024,0.0,0.001,Urinary incontinence
DB00188,Bortezomib,387447,CID100093860,CID000387447,C3665473,0.0,0.001,Deafness bilateral
DB08815,Lurasidone,213046,CID100213046,CID000213046,C0002994,0.0,0.001,Angioedema
DB00472,Fluoxetine,3386,CID100003386,CID000003386,C0947912,0.0,0.001,Myasthenia
DB00338,Omeprazole,4594,CID100004594,CID000004594,C0751711,0.0,0.001,Anterior ischemic optic neuropathy
DB08873,Boceprevir,10324367,CID110324367,CID010324367,C0009450,0.0,0.001,Infection
DB08815,Lurasidone,213046,CID100213046,CID000213046,C0011071,0.0,0.001,Sudden death
DB00338,Omeprazole,4594,CID100004594,CID000004594,C0851341,0.0,0.001,Infestation NOS
DB00338,Omeprazole,4594,CID100004594,CID000004594,C0002962,0.0,0.001,Angina pectoris
DB00338,Omeprazole,4594,CID100004594,CID000004594,C0002878,0.0,0.001,Haemolytic anaemia
DB00338,Omeprazole,4594,CID100004594,CID000004594,C0002871,0.0,0.001,Anaemia
DB00338,Omeprazole,4594,CID100004594,CID000004594,C0002792,0.0,0.001,Anaphylactic shock
DB00338,Omeprazole,4594,CID100004594,CID000004594,C0001824,0.0,0.001,Agranulocytosis
DB00338,Omeprazole,4594,CID100004594,CID000004594,C0001807,0.0,0.001,Aggression
DB00188,Bortezomib,387447,CID100093860,CID000387447,C0025309,0.0,0.001,Encephalitis
DB00472,Fluoxetine,3386,CID100003386,CID000003386,C0428977,0.0,0.001,Bradycardia
DB00472,Fluoxetine,3386,CID100003386,CID000003386,C0341164,0.0,0.001,Gastric ulcer haemorrhage
DB06825,Triptorelin,25074470,CID125074470,CID025074470,C0040046,0.0,0.001,Thrombophlebitis
DB08873,Boceprevir,10324367,CID110324367,CID010324367,C0017178,0.0,0.001,Gastrointestinal disorder
DB00472,Fluoxetine,3386,CID100003386,CID000003386,C0340865,0.0,0.001,Anaphylactic shock
DB00472,Fluoxetine,3386,CID100003386,CID000003386,C0340464,0.0,0.001,Extrasystoles
DB06825,Triptorelin,25074470,CID125074470,CID025074470,C0038454,0.0,0.001,Cerebrovascular accident
DB06825,Triptorelin,25074470,CID125074470,CID025074470,C0036974,0.0,0.001,Shock
DB06825,Triptorelin,25074470,CID125074470,CID025074470,C0036572,0.0,0.001,Convulsion
DB00188,Bortezomib,387447,CID100093860,CID000387447,C0019357,0.0,0.001,Ophthalmic herpes simplex
DB00472,Fluoxetine,3386,CID100003386,CID000003386,C0267596,0.0,0.001,Rectal haemorrhage
DB08873,Boceprevir,10324367,CID110324367,CID010324367,C0019054,0.0,0.001,Haemolysis
DB00188,Bortezomib,387447,CID100093860,CID000387447,C0019340,0.0,0.001,Herpes virus infection
DB06825,Triptorelin,25074470,CID125074470,CID025074470,C0032001,0.0,0.001,Pituitary haemorrhage
DB00338,Omeprazole,4594,CID100004594,CID000004594,C2242595,0.0,0.001,Mucosal atrophy
DB00480,Lenalidomide,216326,CID100216326,CID000216326,C0085605,0.0,0.001,Hepatic failure
DB00480,Lenalidomide,216326,CID100216326,CID000216326,C0080274,0.0,0.001,Urinary retention
DB06825,Triptorelin,25074470,CID125074470,CID025074470,C0342405,0.0,0.001,Pituitary infarction
DB06825,Triptorelin,25074470,CID125074470,CID025074470,C0278061,0.0,0.001,Mental disorder
DB00188,Bortezomib,387447,CID100093860,CID000387447,C0024115,0.0,0.001,Lung disorder
DB00188,Bortezomib,387447,CID100093860,CID000387447,C0023524,0.0,0.001,Progressive multifocal leukoencephalopathy
DB00472,Fluoxetine,3386,CID100003386,CID000003386,C0857305,0.0,0.001,Thrombocytopenic purpura
DB00472,Fluoxetine,3386,CID100003386,CID000003386,C0836924,0.0,0.001,Thrombocytosis
DB00472,Fluoxetine,3386,CID100003386,CID000003386,C0740394,0.0,0.001,Blood uric acid increased
DB08873,Boceprevir,10324367,CID110324367,CID010324367,C0014457,0.0,0.001,Eosinophilia
DB08873,Boceprevir,10324367,CID110324367,CID010324367,C0014541,0.0,0.001,Epiglottitis
DB06825,Triptorelin,25074470,CID125074470,CID025074470,C0149871,0.0,0.001,Deep vein thrombosis
DB00472,Fluoxetine,3386,CID100003386,CID000003386,C0558489,0.0,0.001,Renal pain
DB00472,Fluoxetine,3386,CID100003386,CID000003386,C0522224,0.0,0.001,Paralysis
DB06802,Nepafenac,151075,CID100151075,CID000151075,C0423124,0.0,0.001,Cutis laxa
DB06802,Nepafenac,151075,CID100151075,CID000151075,C0027497,0.0,0.001,Nausea
DB06772,Cabazitaxel,9854073,CID109811221,CID009854073,C0021843,0.0,0.001,Intestinal obstruction
DB00472,Fluoxetine,3386,CID100003386,CID000003386,C0040053,0.0,0.001,Thrombosis
DB00472,Fluoxetine,3386,CID100003386,CID000003386,C0040046,0.0,0.001,Thrombophlebitis
DB00472,Fluoxetine,3386,CID100003386,CID000003386,C0040034,0.0,0.001,Thrombocytopenia
DB06772,Cabazitaxel,9854073,CID109811221,CID009854073,C0017152,0.0,0.001,Gastritis
DB00337,Pimecrolimus,6509979,CID103055172,CID006509979,C0151474,0.0,0.001,Alcohol intolerance
