drugbank_id,name,pubchem_id
DB11825,Mirogabalin,59509752
DB11827,Ertugliflozin,44814423
DB11828,Neratinib,9915743
DB11829,Ruboxistaurin,153999
DB11830,Mocetinostat,9865515
DB11831,Dinitrochlorobenzene,6
DB11832,Crenolanib,10366136
DB11833,Basimglurant,11438771
DB11835,Indium In-111 pentetreotide,131704321
DB11836,Sapanisertib,45375953
DB11837,Osilodrostat,44139752
DB11839,PZ-128,72187679
DB11841,Entinostat,4261
DB11842,Angiotensin II,172198
DB11843,PF-04958242,49853967
DB11844,Pritelivir,491941
DB11845,Lucitanib,25031915
DB11846,Creatinine,137319715
DB11847,Cadazolid,44242317
DB11848,Mannose 6-phosphate,6101690
DB11851,Bafetinib,11387605
DB11852,Tegobuvir,23649154
DB11853,Relugolix,10348973
DB11855,Revefenacin,11753673
DB11858,Leukotriene D4,5280878
DB11859,Brexanolone,92786
DB11860,Aramchol,18738120
DB11861,Litronesib,25167017
DB11863,Alvelestat,46861623
DB11864,Preladenant,10117987
DB11865,Brivanib alaninate,11154925
DB11867,JNJ-39393406,16755766
DB11868,Etiracetam,59708
DB11869,Valspodar,5281884
DB11870,RG-4733,49867930
DB11871,PF-00610355,11505444
DB11872,ZD-6126,9896434
DB11873,Verinurad,54767229
DB11874,Crocin,5281233
DB11875,"3,3'-diindolylmethane",3071
DB11876,Alanyl glutamine,123935
DB11877,Basmisanil,57336276
DB11878,Filibuvir,54708673
DB11879,Dusquetide,122177130
DB11880,Acridine Carboxamide,107805
DB11881,AUY922,135545855
DB11882,BPC-157,9941957
DB11883,SB-705498,9910486
DB11885,Anlotinib,25017411
DB11886,Infigratinib,53235510
DB11888,Laninamivir octanoate,9847629
DB11889,Lanicemine,9794203
DB11890,Cilengitide,176873
DB11891,CUDC-907,54575456
DB11892,Prulifloxacin,65947
DB11893,Avagacestat,46883536
DB11894,Efatutazone,9832447
DB11896,Gedatolisib,44516953
DB11898,"2,4-thiazolidinedione",5437
DB11899,MK-8776,46239015
DB11900,OC-459,11462174
DB11901,Apalutamide,24872560
DB11902,Gisadenafil,135536943
DB11903,GW842166,10253143
DB11904,Flumatinib,46848036
DB11905,Sutezolid,465951
DB11906,Acyline,101932706
DB11907,Rociletinib,57335384
DB11909,Varespladib,155815
DB11910,MK-0249,11697697
DB11911,Galunisertib,10090485
DB11912,Lanopepden,52918384
DB11913,LY-2090314,10029385
DB11915,Valbenazine,24795069
DB11916,Indium In-111,5462099
DB11917,Vatiquinone,46184405
DB11918,Guadecitabine,135564655
DB11919,6-O-benzylguanine,4578
DB11920,Lesogaberan,9833984
DB11921,Deflazacort,189821
DB11922,Danirixin,24780598
DB11923,Decoglurant,71533696
DB11924,Safingol,3058739
DB11925,Vistusertib,25262792
DB11927,Lodenafil carbonate,135431100
DB11929,Vaniprevir,24765256
DB11932,Abametapir,15664
DB11933,Riboprine,24405
DB11934,Epelsiban,11634973
DB11935,Flomoxef,65864
DB11936,Bempedoic acid,10472693
DB11937,Kynurenic Acid,3845
DB11938,Difelikefalin,24794466
DB11939,Henagliflozin,56832738
DB11940,Triapine,5468049
DB11941,Tasisulam,10160238
DB11942,Selinexor,71481097
DB11943,Delafloxacin,487101
DB11944,Ingavirin,9942657
DB11946,AZD-1981,11292191
DB11947,Pridopidine,9795739
DB11948,Lapachone,3885
DB11949,Vestipitant,9832383
DB11950,Teneligliptin,11949652
DB11951,Lemborexant,56944144
DB11952,Duvelisib,50905713
DB11953,PF-04447943,135564558
DB11954,Lomibuvir,24798764
DB11956,Delanzomib,24800541
DB11957,Idalopirdine,21071390
DB11958,Brivanib,11234052
DB11960,Carboxyamidotriazole,108144
DB11961,AZD-1236,24751752
DB11962,GSK-1059615,23582824
DB11963,Dacomitinib,11511120
DB11964,Ilaprazole,214351
DB11965,SJG-136,393111
DB11966,BMS-986094,46700744
DB11967,Binimetinib,10288191
DB11968,MK-7145,59568713
DB11969,Uprosertib,51042438
DB11970,Burixafor,44479007
DB11971,Vilaprisan,50915138
DB11973,Tesevatinib,10458325
DB11974,PF-04691502,25033539
DB11975,TAK-448,46700761
DB11977,Golvatinib,16118392
DB11978,Glasdegib,25166913
DB11979,Elagolix,11250647
DB11981,Elamipretide,11764719
DB11982,GDC-0623,42642654
DB11984,Letaxaban,11641515
DB11985,Dapaconazole,51001696
DB11986,Entrectinib,25141092
DB11987,GSK-2018682,24988201
DB11989,Benznidazole,31593
DB11990,MK-0812,71587773
DB11991,Oprozomib,25067547
DB11992,Omarigliptin,46209133
DB11993,PF-03463275,44156901
DB11994,Diacerein,26248
DB11995,Avatrombopag,9852519
DB11996,Thymopentin,73013349
DB11998,Sorivudine,5282192
DB11999,Vosaroxin,9952884
DB12000,Apabetalone,135564749
DB12001,Abemaciclib,46220502
DB12002,AZD-4818,24955007
DB12004,Briciclib,11248490
DB12005,Nirogacestat,46224413
DB12006,BMS-906024,66550890
DB12007,Isoflavone,72304
DB12008,Prexasertib,46700756
DB12009,GW-406381,9832687
DB12010,Fostamatinib,11671467
DB12011,Fevipiprant,23582412
DB12012,PF-04457845,24771824
DB12013,Axelopran,67156338
DB12015,Alpelisib,56649450
DB12016,Ponesimod,11363176
DB12017,Ozagrel,5282440
DB12019,Tesetaxel,6918574
DB12020,Tecovirimat,16124688
DB12022,Evatanepag,9890801
DB12024,PF-04418948,25114442
DB12025,Triptolide,107985
DB12026,Voxilaprevir,89921642
DB12027,Serdemetan,11609586
DB12028,Broxuridine,6035
DB12029,Chlorogenic Acid,1794427
DB12030,Fluorescein lisicol,76958588
DB12032,Atagabalin,9794485
DB12035,Sarecycline,54681908
DB12036,Naquotinib,71667668
DB12037,Vedroprevir,25167947
DB12039,Epicatechin,72276
DB12040,2-octyl cyanoacrylate,9815689
DB12041,Mapracorat,24795088
DB12042,Ibodutant,11527495
DB12043,Sepetaprost,50902259
DB12044,MK-0893,11570626
DB12045,Mericitabine,16122663
DB12046,Atopaxar,10459564
DB12047,Ganetespib,135564985
DB12048,Savolitinib,68289010
DB12049,Dasolampanel etibutil,53307207
DB12050,LY-3039478,71236992
DB12051,Setrobuvir,135565932
DB12052,Icariin,5318997
DB12054,BQ-123,443289
DB12055,MK-0767,56842109
DB12057,ORM-12741,71301276
DB12058,Recoflavone,9952125
DB12059,JNJ-40411813,25195461
DB12060,RRx-001,15950826
DB12061,Pardoprunox,6918525
DB12062,Volasertib,10461508
DB12063,CERC-301,11394238
DB12064,BMS-777607,24794418
DB12065,Radalbuvir,53259022
DB12066,Orteronel,9796590
DB12067,BMS-394136,135446049
DB12068,T-900607,9812416
DB12069,Sovaprevir,53362096
DB12070,Letermovir,45138674
DB12071,Vabicaserin,11521822
DB12072,Orantinib,5329099
DB12073,Albaconazole,208952
DB12074,Censavudine,3008897
DB12076,Surotomycin,132472905
DB12078,Enobosarm,11326715
DB12079,Gefarnate,5282182
DB12080,Ritobegron,9820882
DB12081,Anecortave,7074810
DB12082,Vesnarinone,5663
DB12083,Mafosfamide,76968809
DB12084,ADP-597,11691484
DB12085,LCL-161,24737642
DB12086,Oxitropium,6917866
DB12087,Vanillyl alcohol,62348
DB12088,TT-232,6918265
DB12091,Gadolinium,23982
DB12092,Naftopidil,4418
DB12093,Tetrahydropalmatine,72301
DB12094,Semapimod,5483079
DB12095,Telotristat ethyl,25181577
DB12096,PF-05175157,52934180
DB12097,Mannitol busulfan,142775
DB12098,L-Baclofen,44600
DB12099,"UK-396,082",11241908
DB12100,Abediterol,11962616
DB12101,CC-220,67335295
DB12105,Imagabalin,10236037
DB12106,PF-06305591,71666749
DB12107,Vaborbactam,56649692
DB12108,Taselisib,51001932
DB12109,CPI-613,24770514
DB12110,m-Chlorophenylpiperazine,1355
DB12111,MK-212,107992
DB12112,Zuretinol acetate,10245972
DB12113,CE-224535,11547499
DB12114,Poziotinib,25127713
DB12115,AZD-9164,44517831
DB12116,Epigallocatechin gallate,65064
DB12117,Mitometh,129873
DB12120,Avoralstat,86566678
DB12121,Entospletinib,59473233
DB12122,Figopitant,9914857
DB12123,Cinepazide,5282459
DB12124,Namitecan,46229416
DB12125,Dianicline,10176764
DB12126,Bradykinin,439201
DB12127,Sultamicillin,444022
DB12128,Ulimorelin,11526696
DB12129,Tideglusib,11313622
DB12130,Lorlatinib,71731823
DB12131,Vinpocetine,443955
DB12133,BLXA4,58185197
DB12134,Gepotidacin,25101874
DB12135,Elubrixin,10479502
DB12137,GSK-256066,9827968
DB12138,PF-03715455,11714580
DB12139,Alisporivir,11513676
DB12140,Dilmapimod,10297982
DB12141,Gilteritinib,49803313
DB12143,Rezatomidine,11287722
DB12144,BMS-275183,6918594
DB12145,AZD-0328,9794392
DB12146,Rigosertib,6918736
DB12147,Erdafitinib,67462786
DB12148,Menatetrenone,5282367
DB12149,S-3304,10718956
DB12150,Pelubiprofen,5282203
DB12151,Brincidofovir,483477
DB12153,Citicoline,11583971
DB12154,Itacitinib,53380437
DB12155,Napabucasin,10331844
DB12156,Cordycepin,6303
DB12158,Filorexant,25128145
DB12160,Bucillamine,656604
DB12161,Deutetrabenazine,73442840
DB12162,HX-1171,119193
DB12163,Sarpogrelate,5160
DB12165,Presatovir,58029842
DB12167,LY-3023414,57519748
DB12168,MK-0557,11491176
DB12170,Veledimex,57751161
DB12172,Nimorazole,23009
DB12173,Diphencyprone,65057
DB12174,CUDC-101,24756910
DB12176,Tricaprylin,10850
DB12177,Eplivanserin,135515430
DB12178,Telinavir,382974
DB12179,Secoisolariciresinol,65373
DB12180,Apitolisib,25254071
DB12181,Dalcetrapib,6918540
DB12183,Sapitinib,11488320
DB12184,Gepirone,55191
DB12185,Exatecan,151115
DB12186,SRT-2104,25108829
DB12187,Abacavir hydroxyacetate,71605071
DB12188,Zicronapine,11465618
DB12190,Faropenem,65894
DB12191,Obatoclax,66751253
DB12192,Emeramide,21133161
DB12193,Ajulemic acid,3083542
DB12194,Atamestane,57050
DB12195,VP-14637,135565536
DB12196,CP-866087,11154544
DB12197,Auriclosene,11708365
DB12198,Fosdagrocorat,24872952
DB12199,TRV-120027,3082475
DB12200,Tivantinib,11494412
DB12201,PF-03654746,16119086
DB12203,Tozadenant,11618368
DB12204,Terbogrel,6449876
DB12206,N-6022,44623946
DB12207,Verdinexor,71492799
DB12209,Tirasemtiv,23729157
DB12210,AZD-6280,23630026
DB12211,PSI-697,12004316
DB12212,Landiolol,114905
DB12214,Luseogliflozin,11988953
DB12216,Bergapten,2355
DB12218,Capivasertib,25227436
DB12219,GSK-424887,76958276
DB12220,ORG-25935,11717074
DB12221,Canrenone,13789
DB12222,Lurtotecan,60956
DB12223,Squaric acid dibutyl ester,65108
DB12224,Oxothiazolidinecarboxylic acid,72390
DB12225,Beclabuvir,56934415
DB12226,Terameprocol,476861
DB12227,Tetulomab tetraxetan Lu-177,131704322
DB12228,Telcagepant,11319053
DB12229,Cerlapirdine,16071605
DB12230,Bunazosin,2472
DB12231,Temefos,5392
DB12232,KRN-7000,2826713
DB12233,Iguratimod,124246
DB12234,BMS-214662,448545
DB12235,Estetrol,27125
DB12236,Bexagliflozin,25195624
DB12237,GW-274150,9797017
DB12238,MK-0777,9908684
DB12239,Balicatib,10201696
DB12241,TAK-733,24963252
DB12242,AZD-7762,11152667
DB12243,Edaravone,4021
DB12244,CP-601927,11498153
DB12245,Triclabendazole,50248
DB12247,AZD-4547,51039095
DB12248,Tulobuterol,5606
DB12251,Moxaverine,70882
DB12252,PG-701,10317383
DB12253,GDC-0810,56941241
DB12254,ABT-751,3035714
DB12255,Vadadustat,23634441
DB12257,Platinum,23939
DB12259,CG-200745,16117309
DB12260,Radiprodil,10200813
DB12262,CRS-3123,16744283
DB12263,Begacestat,11269353
DB12264,Atevirdine,60848
DB12265,Fexinidazole,68792
DB12266,Epofolate,135566069
DB12267,Brigatinib,68165256
DB12268,Carmegliptin,11417567
DB12269,PF-06273340,66571548
DB12270,Losmapimod,11552706
DB12271,ORE-1001,448281
DB12272,Vidupiprant,42641863
DB12273,Ecopipam,107930
DB12275,Seviteronel,78357816
DB12276,Apomine,176405
DB12278,Propiverine,4942
DB12279,OBP-801,11178958
DB12280,AZD-5423,24825740
DB12282,Defactinib,25117126
DB12283,Balapiravir,11691726
DB12284,LY-2608204,46832368
DB12285,Verubecestat,51352361
DB12286,Simendan,60867
DB12287,Talsaclidine,71792
DB12288,Piromelatine,24815904
DB12289,Darexaban,9912771
DB12290,Puerarin,5281807
DB12291,Tacedinaline,2746
DB12292,Barusiban,9832431
DB12293,Nefopam,4450
DB12295,Evodenoson,11627443
DB12297,GLPG-0187,53340771
DB12298,5-(hydroxymethyl)-2-furaldehyde,237332
DB12299,Bavisant,16061509
DB12300,P-nitrobiphenyl,7114
DB12301,Doravirine,58460047
DB12302,CP-724714,9874913
DB12303,Motolimod,16049404
DB12305,Dasotraline,9947999
DB12306,Cipargamin,44469321
DB12307,Foretinib,42642645
DB12308,Eltanolone,31402
DB12309,GI-181771X,51353551
DB12310,Trehalose,7427
DB12311,CP1-1189,151118
DB12312,ORG-25435,9885653
DB12313,Dopexamine,55483
DB12314,Chlorproguanil,22323
DB12316,9CUAB30,9904203
DB12318,BMS-599626,10437018
DB12319,Benzbromarone,2333
DB12320,Palovarotene,10295295
DB12321,Ifetroban,3037233
DB12322,GW-870086,11376392
DB12323,Radotinib,16063245
DB12325,Idasanutlin,53358942
DB12326,Antroquinonol,24875259
DB12327,Salvinorin A,128563
DB12328,Cantharidin,5944
DB12329,Eravacycline,54726192
DB12332,Rucaparib,9931954
DB12333,Amcipatricin,11963628
DB12334,Milataxel,6918589
DB12336,GDC-0917,71600094
DB12337,N-acetylsulfanilyl chloride,8481
DB12338,Carisbamate,6918474
DB12339,Radezolid,11224409
DB12340,Navitoclax,24978538
DB12341,LY-2456302,44129648
DB12343,Temocillin,171758
DB12345,MBX-2982,25025505
DB12347,CG-400549,11844916
DB12348,"5-amino-1,3,4-thiadiazole-2-thiol",2723847
DB12350,Rostafuroxin,153976
DB12351,Siagoside,91617599
DB12352,Bizelesin,60794
DB12353,Ulodesine,135449518
DB12354,Imrecoxib,11682175
DB12355,Netazepide,9870520
DB12357,BMS-863233,135564632
DB12358,Enbucrilate,23087
DB12359,BIIB021,16736529
DB12360,PF-03654764,16119082
DB12361,Piclozotan,9801640
DB12362,Diaminopropanol tetraacetic acid,18465
DB12364,Betrixaban,10275777
DB12365,Perzinfotel,6918236
DB12367,Selurampanel,45381907
DB12368,AZD-3839,46202416
DB12369,Sotrastaurin,10296883
DB12370,Ipamorelin,9831659
DB12371,Siponimod,11432307
DB12375,Oglemilast,11387409
DB12376,Ricolinostat,53340666
DB12377,Relebactam,44129647
DB12378,Apricoxib,9820073
DB12379,Indirubin,10177
DB12380,GDC-0152,46940575
DB12381,Merestinib,44603533
DB12382,R-306465,10309899
DB12383,Cytochlor,100802
DB12384,AR-67,6712744
DB12385,10-hydroxycamptothecin,97226
DB12387,OSI-027,135398516
DB12388,Evocalcet,71242808
DB12389,Zamicastat,25052630
DB12390,Seladelpar,11236126
DB12391,Sagopilone,11284169
DB12392,Resminostat,11609955
DB12393,Fanapanel,208953
DB12394,Eleclazine,71183216
DB12395,Esreboxetine,65856
DB12397,DSM-265,51347395
DB12398,Naproxen etemesil,25170420
DB12399,Polmacoxib,9841854
DB12400,Voxtalisib,16123056
DB12401,Bromperidol,2448
DB12402,Pumosetrag,154104
DB12403,Samarium,23951
DB12404,Remimazolam,9867812
DB12405,Triciribine,65399
DB12406,Lisofylline,501254
DB12407,Iobitridol,65985
DB12408,PF-03635659,16065403
DB12410,Sabarubicin,151897
DB12411,Bemcentinib,46215462
DB12412,Gemigliptin,11953153
DB12414,Usistapide,56842069
DB12415,Galeterone,11188409
DB12416,VTP-27999,16126898
DB12417,Anagliptin,44513473
DB12418,Saccharin,5143
DB12419,HSD-016,16721125
DB12420,Diazepinomicin,9868980
DB12422,Sulforaphane,9577379
DB12423,Fozivudine Tidoxil,64140
DB12424,MK-3207,25019940
DB12425,Liothyronine I-131,23724940
DB12426,Bitopertin,24946690
DB12427,Orvepitant,9852175
DB12428,PAC-14028,56649347
DB12429,CI-1040,6918454
DB12432,CC-401,10430360
DB12433,SCH-900271,56950369
DB12434,Steviolbioside,16401639
DB12435,Tipelukast,9893228
DB12436,Vofopitant,6918331
DB12438,Filociclovir,135409256
DB12439,Ioforminol,25222171
DB12440,Verdiperstat,11528958
DB12441,Tavilermide,9808372
DB12442,Alvespimycin,5288674
DB12443,Sonedenoson,9910098
DB12444,Theanine,439378
DB12445,Nitroaspirin,119032
DB12446,Derenofylline,9953065
DB12447,Nadifloxacin,4410
DB12448,Lifibrol,57112
DB12449,Tempol,137994
DB12450,Propyl Gallate,4947
DB12451,SCY-635,6479267
DB12452,Caprylic alcohol,957
DB12453,Chlorine dioxide,24870
DB12454,Zalypsis,16061448
DB12455,Omadacycline,54697325
DB12457,Rimegepant,51049968
DB12458,Muscimol,4266
DB12459,Belotecan,6456014
DB12461,GLPG-0492,59317190
DB12462,Ralinepag,44219292
DB12463,Semagacestat,9843750
DB12464,Bevenopran,10452732
DB12465,Ketanserin,3822
DB12466,Favipiravir,492405
DB12467,TU-100,72942015
DB12468,Pf-04531083,57582353
DB12470,Dexelvucitabine,64973
DB12471,Ibrexafungerp,46871657
DB12472,Levodropropizine,65859
DB12473,Taurolidine,29566
DB12474,Lynestrenol,5857
DB12475,Biphenyl dimethyl dicarboxylate,13099
DB12476,CPG-52852,10309114
DB12477,Perfluoro tert-butylcyclohexane,15710945
DB12478,Piribedil,4850
DB12479,Zabofloxacin,54556623
DB12480,Betulinic Acid,64971
DB12481,Barium,5355457
DB12482,Acotiamide,5282338
DB12483,Copanlisib,135565596
DB12484,Tetrahydrouridine,29243
DB12485,Pimonidazole,50981
DB12486,Elobixibat,9939892
DB12487,Promestriene,9883915
DB12491,Fasiglifam,24857286
DB12492,Piritramide,9331
DB12493,PD-217014,45098889
DB12494,SGI-1776,24795070
DB12495,Selepressin,53330936
DB12497,Alagebrium,216305
DB12499,Clascoterone,11750009
DB12500,Fedratinib,16722836
DB12501,ABT-384,11670435
DB12504,JNJ-40346527,25230468
DB12505,E-7820,196970
DB12506,Fenamole,21640
DB12507,Atecegatran metoxil,90753074
DB12508,E7107,16202132
DB12509,Imeglimin,24812808
DB12510,Ozone,24823
DB12511,Imiglitazar,9956352
DB12512,Verucerfont,11596613
DB12513,Omaveloxolone,71811910
DB12514,Iofolastat I-123,25194767
DB12515,9-aminocamptothecin,72402
DB12517,PF-00446687,11328898
DB12518,Raclopride,3033769
DB12519,Sarcosine,1088
DB12521,Methyl pyrrolidone,13387
DB12522,Toreforant,23650961
DB12523,Mizolastine,65906
DB12524,BI-671800,45270144
DB12526,Batefenterol,10372836
DB12527,Sofinicline,10131048
DB12528,Glyceryl Trierucate,5463075
DB12529,Nitrite,946
DB12531,Lobucavir,135413519
DB12532,Oxetacaine,4621
DB12533,Cevipabulin,11488110
DB12535,AC-430,46892373
DB12536,N-acetylmannosamine,65150
DB12537,"1,2-Benzodiazepine",134664
DB12538,Nepadutant,9876321
DB12539,Oltipraz,47318
DB12540,Lecozotan,10116877
DB12541,SAR-405838,53476877
DB12542,GSK-356278,10252640
DB12543,Samidorphan,11667832
DB12545,Indobufen,107641
DB12547,LY-2886721,49837968
DB12548,Sparsentan,10257882
DB12549,Pyrazoloacridine,339455
DB12550,Taladegib,49848070
DB12551,Idazoxan,54459
DB12553,Fluocinolone,91488
DB12554,Mebeverine,4031
DB12555,Nelotanserin,11683556
DB12556,MK-5108,24748204
DB12557,FK-614,9869229
DB12558,AEE-788,10297043
DB12559,EC-17,135564966
DB12561,WNT-974,46926973
DB12562,Setipiprant,49843471
DB12563,MK-0686,16102897
DB12564,Gemcitabine elaidate,9828310
DB12565,Abexinostat,11749858
DB12566,Decernotinib,59422203
DB12567,Camicinal,15984937
DB12569,Tonapofylline,216466
DB12570,CC-223,58298316
DB12571,Rimacalib,40486337
DB12572,Pexacerfont,9884366
DB12573,LY-2452473,24963749
DB12574,LY-295501,127737
DB12575,Ronopterin,5287516
DB12576,AZD-3043,10286834
DB12577,Fosbretabulin,5351387
DB12579,JNJ-37822681,16058752
DB12580,Tradipitant,9916461
DB12581,Ozarelix,25080293
DB12582,Piperine,638024
DB12585,Ondelopran,10457387
DB12586,Anhydrovinblastine,11104750
DB12587,Razupenem,10993211
DB12588,AZD-1480,16659841
DB12590,Indiplon,6450813
DB12591,BMS-911543,50922691
DB12592,Mosedipimod,9960925
DB12593,Apaziquone,5813717
DB12594,AZD-9056,10161381
DB12596,Combretastatin,9895264
DB12597,Asciminib,72165228
DB12598,Nafamostat,4413
DB12601,Sonolisib,9849735
DB12602,Pentetreotide,72128
DB12604,Sisomicin,36119
DB12605,Etripamil,91824132
DB12606,Netivudine,55281
DB12608,Emixustat,25221720
DB12610,Ebselen,3194
DB12611,PF-477736,135565545
DB12612,Ozanimod,52938427
DB12613,Davunetide,9832404
DB12614,Reparixin,9838712
DB12615,Plazomicin,42613186
DB12617,Mizoribine,104762
DB12618,Apocynin,2214
DB12619,BMS-188797,6918494
DB12621,ST-101,10220323
DB12622,Lupeol,259846
DB12623,Taprenepag,18376177
DB12624,Octenidine,51167
DB12625,Evogliptin,25022354
DB12627,GSK-1292263,24996872
DB12628,Methyl-D9-choline,16213540
DB12629,"3,5-diiodothyropropionic acid",160565
DB12630,Isopentyl 2-cyanoacrylate,29626
DB12631,Aclerastide,9811551
DB12632,JNJ-41443532,46208367
DB12633,BMS-184476,6918461
DB12635,Aleplasinin,10224267
DB12637,Onapristone,5311505
DB12638,PU-H71,9549213
DB12640,CP-609754,46208720
DB12641,Tedatioxetine,9878913
DB12642,Olumacostat glasaretil,89497391
DB12643,Nelivaptan,9895468
DB12644,AZD-2066,16041426
DB12645,Givinostat,9804992
DB12647,Tocotrienol,9929901
DB12649,Ibipinabant,9826744
DB12650,L-deprenyl-D2 C-11,90274764
DB12651,Bardoxolone,400010
DB12654,GSK-376501,24946920
DB12655,Patidegib,25027363
DB12657,JNJ-42396302,51352628
DB12658,AFN-1252,10407120
DB12659,SJ-733,89508529
DB12660,Samatasvir,58310140
DB12661,Urapidil,5639
DB12662,Naveglitazar,9888484
DB12663,Letrazuril,59745
DB12664,Indantadol,10192617
DB12665,Isoquercetin,5280804
DB12666,Emapunil,6433109
DB12667,Protionamide,666418
DB12668,Metenkefalin,443363
DB12669,4SC-203,44467821
DB12670,Rolofylline,11948288
DB12671,Beloranib,6918502
DB12672,Icaritin,5318980
DB12673,ATX-914,119026214
DB12674,Lurbinectedin,57327016
DB12675,PF-04995274,53354764
DB12676,Modufolin,135398645
DB12677,Soblidotin,6918315
DB12678,Relamorelin,44251769
DB12679,WP 1066,11210478
DB12680,Intepirdine,11256720
DB12681,Salirasib,5469318
DB12682,Mubritinib,6444692
DB12685,K-134,9908900
DB12686,PHA-793887,46191454
DB12687,Vesatolimod,46241268
DB12689,Azeliragon,11180124
DB12690,LY-2584702,25118925
DB12691,UK-432097,9833519
DB12692,Gusperimus,55362
DB12693,Ritanserin,5074
DB12694,CE-326597,52949124
DB12695,Phenethyl Isothiocyanate,16741
DB12696,BMS-582949,10409068
DB12697,Methylselenocysteine,147004
DB12700,Solamargine,73611
DB12702,Velusetrag,11842633
DB12703,Omipalisib,25167777
DB12704,Spiradoline,55652
DB12705,Cenerimod,49871973
DB12707,AR-42,6918848
DB12708,Sulprostone,5312153
DB12709,Tributyrin,6050
DB12710,Perazine,4744
DB12711,LTX-109,25242323
DB12712,Pilsicainide,4820
DB12713,Sotagliflozin,24831714
DB12714,Nerispirdine,3081185
DB12715,MSX-122,11687907
DB12716,NB-001,2815031
DB12717,Mibampator,9889366
DB12719,Turofexorate isopropyl,10026128
DB12720,Nivocasan,11633038
DB12721,RO-5028442,59657596
DB12724,AZD-7295,57339445
DB12725,Felcisetrag,11961293
DB12727,Perfosfamide,9554809
DB12728,Fenpropidin,91694
DB12729,ASP-3026,25134326
DB12730,Dolastatin 10,9810929
DB12731,Daporinad,6914657
DB12732,Firategrast,9935681
DB12733,Dipraglurant,44557636
DB12736,Etanidazole,3276
DB12739,Bindarit,71354
DB12740,CC-115,58298318
DB12741,DTP-348,57413968
DB12742,Amuvatinib,11282283
DB12743,Z-160,4988454
DB12744,CGI-1842,11691242
DB12745,GSK-690693,16725726
DB12746,AKN-028,44177328
DB12748,LTX-315,46200994
DB12749,Butylphthalide,61361
DB12750,N-omega-nitro-L-arginine methyl ester,39836
DB12751,Malic acid,525
DB12752,Bucindolol,51045
DB12754,Iodide,30165
DB12755,Zoptarelin doxorubicin,101018379
DB12756,TAK-901,16124208
DB12757,Pelitrexol,135431074
DB12758,Atreleuton,3086671
DB12760,GW-493838,9810927
DB12761,Timcodar,9811664
DB12762,Rabacfosadine,16047979
DB12763,MK-1496,67313626
DB12764,Opaganib,15604015
DB12765,Methyl isocyanate,12228
DB12766,Cicletanine,54910
DB12767,Gaxilose,3082054
DB12769,Lometrexol,135413518
DB12770,Lafutidine,5282136
DB12771,Hydroxytyrosol,82755
DB12774,AZD-8055,25262965
DB12776,E-6005,24864553
DB12777,Somatoprim,9919857
DB12778,Rivipansel,44232546
DB12779,Higenamine,114840
DB12780,Quinfamide,71743
DB12781,Balaglitazone,9889200
DB12782,SCH-486757,11597355
DB12783,Benserazide,2327
DB12784,NS-018,46866319
DB12785,Furaprevir,51037069
DB12787,Norethandrolone,5858
DB12789,Dinoprost,5280363
DB12791,Laninamivir,502272
DB12792,Boscalid,213013
DB12794,p-Quaterphenyl,8677
DB12795,CMX-2043,49802864
DB12796,MRX-I,25184541
DB12798,Relenopride,45275554
DB12799,Laniquidar,6450806
DB12802,Picropodophyllin,72435
DB12803,Dichloroisoproterenol,5806
DB12804,Daniquidone,71750
DB12805,Ataciguat,213037
DB12806,GSK-1004723,17747460
DB12808,Trifarotene,11518241
DB12809,BK-MDA,57465250
DB12810,AN-2718,11845944
DB12812,Palomid 529,11998575
DB12813,Radium Ra-223,6335825
DB12816,Terpinen-4-ol,11230
DB12817,Zoliflodacin,76685216
DB12818,NM-3,5493470
DB12819,GSI-136,11358855
DB12821,Perflubutane,9638
DB12823,Tecarfarin,54718618
DB12825,Lefamulin,58076382
DB12827,Indoximod,405012
DB12829,Amithiozone,5370664
DB12830,Cebranopadol,11848225
DB12831,Gabexate,3447
DB12832,Prednimustine,34457
DB12833,Tandospirone,91273
DB12834,Secnidazole,71815
DB12836,Grapiprant,11677589
DB12837,UK-500001,9876393
DB12838,Tetrasul,16685
DB12839,Pegvaliase,86278362
DB12840,Pirnabine,50137
DB12843,Oleandrin,11541511
DB12846,Reproterol,25654
DB12847,Pyroxamide,4996
DB12848,PF-04217903,17754438
DB12850,Etalocib,177941
DB12852,MK-0752,9803433
DB12853,DA-6886,54575171
DB12854,BMS-908662,56931136
DB12855,Apricitabine,455041
DB12856,Timonacic,9934
DB12857,NVP-LEQ-506,45100669
DB12858,LY-377604,9849699
DB12859,Tantalum,23956
DB12860,Actinium,23965
DB12861,Rimeporide,9799487
DB12863,Sivelestat,107706
DB12864,Melarsoprol,10311
DB12865,Etelcalcetide,71511839
DB12866,Pradigastat,53387035
DB12867,Benperidol,16363
DB12868,Intoplicine,65954
DB12869,Eliprodil,60703
DB12870,Buthionine sulfoximine,21157
DB12873,Dianhydrogalactitol,15942827
DB12874,Quizartinib,24889392
DB12875,Mavatrep,17751090
DB12876,GS-9256,24823649
DB12877,Oxatomide,4615
DB12878,AV-101,9859632
DB12879,Omigapil,6419718
DB12881,Indole-3-carbinol,3712
DB12882,Ombrabulin,6918405
DB12883,Eltoprazine,65853
DB12884,Lavoltidine,55473
DB12885,CF-102,3035850
DB12886,GSK-1521498,24737629
DB12887,Tazemetostat,66558664
